Instance,Year of Record,Gender,Age,Country,Size of City,Profession,University Degree,Wears Glasses,Hair Color,Body Height [cm]
83339,2003.0,0,15.0,23,-0.38287616603334523,566,1,1,2,147
4496,1991.0,1,22.0,37,-0.2975055760798032,551,-1,0,0,135
33997,2018.0,1,21.0,156,0.44611444793159566,1099,1,0,-1,207
45144,2010.0,1,17.0,108,-0.3770281727805987,36,-1,1,2,223
8436,1993.0,1,50.0,111,0.08987805755138926,794,1,0,-1,196
26673,2011.0,1,24.0,110,-0.3807592370037184,726,0,0,2,202
107060,1998.0,1,19.0,7,-0.34997424650736386,935,2,1,3,207
79307,2016.0,-1,41.0,103,-0.3464338172165791,976,-1,0,0,201
79375,2002.0,-1,17.0,63,-0.34504046603231114,899,0,1,-1,199
69972,1999.0,-1,28.0,64,-0.3589985609684549,1316,-1,0,2,152
11761,2013.0,-1,34.0,119,-0.08165720265778081,1025,0,0,0,174
68457,1985.0,1,34.0,60,-0.18941510561394512,914,0,0,1,212
58306,2019.0,1,15.0,140,0.6986032264139536,1055,-1,0,1,173
39569,2018.0,-1,29.0,53,-0.005966321713722242,907,1,1,2,166
36420,1987.0,1,42.0,45,-0.38005003794887626,865,-1,1,0,188
71026,1992.0,1,24.0,41,-0.27290161017784115,1231,-1,1,1,178
40949,1992.0,0,67.0,109,0.8568756757832574,932,-1,0,0,162
4810,1988.0,-1,48.0,92,0.1486942682441653,1154,1,1,1,192
68273,1994.0,-1,47.0,105,-0.3846442934349529,1312,0,1,0,194
74755,2014.0,0,44.0,33,0.43503582175441846,1262,0,1,0,142
52709,1989.0,0,35.0,153,0.21986603447839603,875,-1,0,3,177
26441,2004.0,-1,33.0,156,1.1296278807593285,1010,1,0,0,154
74947,1992.0,1,17.0,125,-0.08144383995979038,1035,1,1,2,180
91060,2017.0,1,24.0,105,0.08260053422210686,1163,-1,1,2,182
61222,2000.0,1,19.0,8,-0.35884596025619653,705,1,1,2,149
70410,2017.0,1,29.0,119,0.9847555364877282,729,-1,0,2,204
52539,1984.0,-1,20.0,45,-0.3819076849172495,877,1,1,0,189
11514,2008.0,0,33.0,22,-0.23719721799695065,961,-1,1,1,174
61003,1984.0,1,35.0,105,-0.16789654985770558,977,0,1,2,182
3929,2006.0,0,45.0,54,-0.36294437938542146,1141,1,1,1,147
95462,1999.0,-1,22.0,69,-0.3234068799519376,710,0,0,1,185
50755,2011.0,-1,20.0,125,-0.16334450307927487,1001,1,1,0,197
44939,1994.0,1,36.0,21,0.2534585997811334,1282,1,0,2,169
4431,1991.0,1,34.0,45,-0.37797763678665613,909,0,1,0,164
110185,2012.0,1,24.0,96,-0.3785272776499576,820,-1,0,2,169
10347,1998.0,1,79.0,127,-0.14740816486719807,770,-1,1,3,187
83554,1982.0,-1,35.0,45,-0.07706248333975203,747,-1,1,2,175
76627,1991.0,1,28.0,141,1.0337450034421882,934,1,1,1,171
33510,2009.0,0,46.0,78,0.28422364550354534,740,1,1,3,171
52278,1983.0,1,29.0,128,-0.008464984439971084,55,-1,1,0,194
29792,2006.0,1,72.0,34,-0.35176371017877056,1147,1,0,1,159
50919,2011.0,0,23.0,125,-0.37002523796699094,1245,0,1,0,177
33156,2016.0,0,43.0,127,0.3917575176268197,919,0,1,2,161
93536,2002.0,1,71.0,125,0.5198266217677691,577,0,0,1,175
7618,2014.0,0,42.0,35,-0.1430806127536095,813,-1,0,0,206
2665,2002.0,1,18.0,13,0.21215204528213755,703,1,1,2,203
57454,1987.0,0,19.0,78,-0.24147003794018515,695,1,1,2,175
16581,1999.0,-1,43.0,34,-0.11979161043600149,414,0,0,0,206
95440,1985.0,0,56.0,34,-0.2525087745694772,794,-1,1,0,160
73158,2001.0,-1,18.0,55,0.3323958405583116,683,0,1,1,176
86614,2000.0,0,18.0,38,0.34219382671559406,779,0,1,1,144
289,1996.0,-1,45.0,65,-0.2335895330731037,736,0,0,0,170
97280,2006.0,-1,37.0,60,-0.14661037390949472,1083,0,1,-1,185
57083,1992.0,1,48.0,51,-0.37389545177575656,1067,0,0,3,230
47320,1997.0,-1,19.0,129,-0.030169536809024046,847,1,0,2,186
84473,1982.0,1,36.0,148,0.5155960105321804,767,-1,1,2,179
89790,2006.0,1,33.0,73,0.5074474107967545,1151,1,1,0,187
108802,2009.0,1,24.0,77,0.37334338912634096,1155,2,1,2,162
61951,2003.0,-1,23.0,92,-0.3747066938600724,774,1,0,2,201
13685,1999.4212743832472,0,23.0,127,-0.37825639978990017,971,0,1,2,146
85387,1994.0,0,14.0,105,-0.1456251948431215,974,-1,0,1,182
104757,2002.0,-1,22.0,105,-0.37885613450403416,868,1,0,2,153
62011,1985.0,0,26.0,72,-0.31711407185707624,705,0,0,0,146
63939,1990.0,0,51.0,153,-0.10267853056131224,627,1,0,-1,151
61915,1989.0,1,18.0,23,0.22145187592280755,1039,1,1,-1,171
775,1996.0,-1,37.0,77,-0.19994084410415583,916,-1,1,2,173
40991,1998.0,1,77.0,125,-0.08954605650000103,1215,0,0,1,171
12793,2019.0,0,19.0,69,-0.27892585957240584,966,1,0,0,179
91065,2015.0,0,62.0,29,-0.11452943693882438,1052,-1,1,0,168
39562,1983.0,-1,31.0,103,0.24431368901248252,1070,1,1,1,184
67248,2000.0,1,47.0,113,0.07812455588382927,799,1,1,1,206
111819,2008.0,0,51.0,57,-0.10967218873587693,981,-1,0,0,139
99069,2006.0,-1,21.0,55,-0.34667361833584226,1227,1,0,1,210
56265,1989.0,1,59.0,138,0.003495386278249194,815,-1,1,1,173
6883,1987.0,-1,15.0,55,-0.37562461729338337,919,2,0,2,171
102867,1994.0,-1,18.0,144,-0.1833426176963565,797,-1,0,0,171
12791,1983.0,0,37.0,69,0.6160035685425743,1037,0,0,0,149
101317,1994.0,0,15.0,36,-0.36277229773117264,868,1,1,0,188
64156,1982.0,1,29.0,17,-0.3659166145348186,634,-1,1,0,218
88105,1995.0,-1,47.0,156,-0.3104474152087795,1339,0,0,3,189
94757,1998.0,-1,27.0,78,-0.24833475083205128,819,1,1,0,168
59276,2005.0,0,48.0,105,0.2552383229815449,1065,2,0,-1,184
55687,2008.0,1,26.0,65,0.2236861544363291,1136,0,1,0,189
87767,2008.0,-1,21.0,63,-0.3429750223493733,667,1,0,3,177
69259,2007.0,-1,21.0,104,-0.07327622311432613,1045,0,0,0,193
56524,2015.0,-1,27.0,78,-0.30191986476844446,970,1,0,0,184
15536,2009.0,-1,36.0,148,-0.35292607305086626,1136,0,0,1,186
3061,2009.0,-1,18.0,132,-0.28962831803638683,871,1,0,1,163
93817,2004.0,1,21.0,141,0.18102892129266338,901,1,1,0,186
90342,1990.0,1,15.0,141,-0.21798112405119915,932,0,0,0,162
98607,2000.0,1,18.0,15,0.7195656476595615,8,2,0,-1,177
75739,1993.0,1,32.0,117,-0.1994630971934381,873,1,1,1,200
102477,1986.0,0,38.0,82,0.7680537122737441,1165,-1,1,-1,172
52942,2013.0,1,22.0,57,0.358524422087001,630,0,0,0,189
42323,2011.0,0,44.0,127,-0.18299288840443306,1035,1,1,2,175
36287,2013.0,0,33.0,59,0.3166909544903592,1077,-1,1,0,153
99680,1983.0,-1,44.0,156,-0.3785333074653356,980,-1,0,2,160
12019,2007.0,-1,47.0,142,0.3066346139357275,1008,0,1,2,199
39835,1989.0,1,20.0,139,-0.3651879345379861,1078,0,1,1,160
86306,2004.0,-1,16.0,15,0.10124565103475786,606,1,1,0,178
18565,2007.0,-1,44.0,128,0.4636737341442562,668,1,1,2,176
100004,2007.0,1,19.0,107,0.4952180175462854,486,-1,1,1,193
103113,2006.0,-1,38.0,104,-0.06271384189989536,664,-1,0,0,173
10121,2000.0,1,37.0,142,-0.17820196817064352,1018,0,0,0,192
97252,2008.0,-1,49.0,57,0.35170841155011096,815,0,1,2,150
84974,2017.0,1,33.0,68,-0.31685107914020544,973,0,0,-1,206
44995,1998.0,0,19.0,45,-0.3507581225065026,1161,1,1,0,164
7835,2013.0,0,36.0,113,-0.34297780534108624,737,1,0,1,151
31328,1990.0,-1,34.0,30,-0.3651944281853162,982,-1,1,1,154
104712,2012.0,1,26.0,45,0.040412235182067935,839,1,1,3,176
32827,2003.0,-1,28.0,71,0.3477894953863693,1126,-1,0,1,158
4640,1989.0,-1,25.0,148,0.5498425788874537,791,-1,0,0,207
46575,2012.0,1,15.0,64,-0.3853943097015845,1209,0,0,-1,188
38785,2015.0,0,14.0,127,-0.06370690610945517,1165,2,0,0,150
51281,1982.0,1,30.0,64,-0.07899666258023053,1090,-1,1,1,206
28161,1987.0,1,14.0,95,0.09904476842179132,740,2,0,2,172
67724,2010.0,1,35.0,33,-0.3684124942693546,765,1,1,0,179
33139,1980.0,-1,24.0,23,-0.3824990706562447,772,1,0,-1,183
33095,2002.0,-1,53.0,138,-0.3490155058622634,1263,0,1,1,196
9228,1980.0,-1,22.0,45,0.17745602376522793,551,0,0,2,166
29713,1991.0,0,41.0,112,-0.010252592783569197,822,-1,0,0,150
14842,1984.0,-1,28.0,128,-0.3655320978464837,783,-1,1,3,172
106418,2019.0,1,16.0,111,-0.31429072676432024,794,-1,1,1,200
5537,1981.0,-1,16.0,17,0.20085634575135267,1122,0,1,3,168
14299,1982.0,-1,17.0,72,-0.38564014063622565,1014,0,0,0,186
87919,1993.0,-1,38.0,41,0.0871006318218964,852,0,1,2,151
42105,1980.0,1,30.0,105,0.1468380127716485,979,0,0,1,168
67860,2012.0,-1,24.0,7,0.03245612570678552,995,0,1,0,178
42840,1985.0,-1,49.0,78,-0.3864161314921778,864,-1,0,1,177
76467,2009.0,0,21.0,7,-0.07337872997575198,904,-1,0,0,169
56852,2014.0,1,55.0,13,-0.18751942442549535,1155,0,0,1,174
33460,1990.0,-1,31.0,13,0.1127690920540499,1120,0,1,2,174
63995,2011.0,-1,23.0,80,0.14651425806904564,1182,0,0,2,188
81762,2016.0,-1,25.0,38,0.5827658346832341,967,-1,0,0,206
83342,2019.0,0,52.0,82,-0.3663925061177277,1047,1,1,3,171
77026,1980.0,1,76.0,28,0.15872556187338074,1115,-1,0,2,196
13016,1980.0,-1,18.0,65,0.49278939344481165,1258,-1,1,1,150
82189,2019.0,0,58.0,64,-0.34886197748610065,1122,0,0,0,174
7802,2011.0,-1,31.0,41,0.33496593340519204,898,0,1,1,175
97890,2011.0,1,27.0,38,-0.11250109981205879,811,0,1,1,204
108863,2016.0,-1,18.0,92,-0.37092136129855074,623,0,0,2,150
22326,1997.0,-1,27.0,144,-0.38623662852669455,930,0,1,0,210
81867,2010.0,0,66.0,125,0.09725808774209752,543,1,1,0,123
58767,2008.0,-1,54.0,34,0.35909586305205365,736,1,1,0,186
62661,2011.0,-1,34.0,69,-0.3114488283934781,918,0,1,2,191
66173,2003.0,0,36.0,125,-0.3843247132199194,651,2,1,2,182
79462,1988.0,-1,19.0,34,-0.27286867810923826,892,-1,0,-1,173
53143,2017.0,1,37.0,17,0.4427706833885238,1232,-1,1,2,161
5064,1990.0,-1,63.0,112,0.10651431817926511,970,-1,0,0,194
48909,2006.0,1,54.0,8,0.12498271501814578,860,-1,1,0,167
28066,2003.0,1,16.0,48,0.2285814368593531,412,0,1,0,173
15804,2017.0,-1,15.0,63,-0.24914320992465416,809,-1,1,1,187
62294,2003.0,-1,63.0,148,0.1523051999916773,1013,0,0,2,168
39294,1988.0,1,33.0,69,0.22560920170995594,1115,0,0,0,157
57865,1985.0,0,28.0,95,-0.1424423799874468,777,0,0,1,191
31747,1989.0,0,17.0,135,-0.1294690002857241,719,-1,1,2,178
32123,2019.0,0,19.0,111,-0.15135815777173403,1151,0,1,3,161
58754,1982.0,-1,21.0,57,-0.35242698987034954,951,0,0,2,189
27754,2004.0,1,50.0,148,0.16267926543353392,599,-1,1,0,163
2188,1987.0,-1,19.0,47,0.3781825478831544,1065,-1,0,0,209
29891,1993.0,0,58.0,57,-0.3646494256415363,537,1,1,2,184
64807,2010.0,-1,68.0,83,-0.20169644804305537,852,0,0,0,169
94083,1980.0,-1,15.0,128,-0.019629419528296613,913,-1,1,0,179
50741,1983.0,-1,35.0,128,-0.18367379371019385,1192,-1,1,0,169
29221,2017.0,-1,54.0,135,0.3797943639168865,679,0,1,0,198
25708,2005.0,-1,45.0,141,-0.33142421524490423,450,0,0,1,187
2629,1981.0,1,26.0,76,-0.16538026151727492,736,1,1,1,195
93747,1982.0,-1,60.0,69,-0.11297235307544636,928,1,0,0,210
70400,1991.0,-1,42.0,64,-0.36677099299068466,1132,1,0,1,178
60836,1993.0,-1,46.0,80,-0.38493882672457014,996,-1,0,1,185
39776,2005.0,0,49.0,72,0.01777398909333075,888,-1,0,3,159
9185,1994.0,-1,39.0,69,-0.38296336644035,906,1,1,0,165
60494,2016.0,1,20.0,63,-0.345694469084847,624,0,0,-1,159
62226,1985.0,0,69.0,28,-0.12287887590953263,985,-1,1,-1,135
48564,1993.0,0,37.345303545323276,33,-0.09470711463160876,1081,1,0,1,154
99548,2008.0,-1,19.0,84,-0.11885698905241296,1061,1,0,1,181
95311,1981.0,-1,28.0,36,0.42215335311531776,945,0,1,0,201
23683,2005.0,1,21.0,57,-0.07488711148415392,822,0,1,1,187
81587,1989.0,-1,43.0,37,0.378350918881786,1225,-1,1,2,186
54955,1991.0,-1,57.0,112,0.25270301753107594,1000,0,1,0,184
84380,1980.0,-1,43.0,142,-0.16726852139449025,947,1,1,2,201
111364,2009.0,-1,29.0,132,0.09312117056084386,1079,0,1,2,172
78711,2013.0,1,25.0,125,-0.1086109412293506,842,0,0,2,215
29595,2011.0,-1,49.0,117,-0.371106894079412,574,-1,1,1,207
59057,1985.0,0,23.0,78,0.15149627706712226,768,0,1,1,154
23293,2016.0,-1,43.0,138,-0.35286577489708637,1000,1,0,2,194
13633,1999.0,0,38.0,153,-0.025738086338153165,1126,1,1,1,125
70412,2008.0,0,56.0,21,0.04147069969688135,1087,-1,0,1,160
8983,1987.0,1,18.0,148,0.36274343752378574,1069,0,0,0,204
109639,2001.0,1,50.0,153,0.0009535871804501122,657,1,1,2,183
74868,1985.0,-1,27.0,80,-0.3562600971229429,785,1,1,0,160
1379,2011.0,-1,15.0,125,-0.36393373293936404,198,0,1,1,202
78124,1985.0,-1,38.0,138,0.42018856096599716,845,0,1,1,150
89768,1995.0,0,48.0,144,-0.35636260398436875,923,-1,0,0,161
73869,2011.0,1,31.0,7,-0.23530710279192668,1108,1,1,0,173
22532,2009.0,-1,30.0,148,0.38644246728709714,1043,-1,0,0,182
27988,1999.0,-1,39.0,60,-0.37724153547858913,928,1,1,0,197
34441,2000.0,1,32.0,5,-0.34999094445764134,1054,2,1,2,166
90677,2000.0,0,41.0,57,-0.23920561034977364,704,-1,0,0,169
98205,1990.0,-1,32.0,104,-0.02519076463461249,7,2,1,2,178
61469,2005.0,0,18.0,65,-0.37654485988645514,857,2,0,1,171
101888,1990.0,1,47.0,96,0.1757268582476011,832,0,1,1,197
26354,1992.0,-1,55.0,130,0.5890382341722007,920,-1,0,2,186
42925,2003.0,1,50.0,68,-0.15324873680871012,659,0,1,0,128
27409,2004.0,-1,37.0,82,-0.3771951522833738,1020,0,1,0,196
95429,2003.0,1,52.0,72,0.20913713759314229,940,0,1,2,187
79045,1989.0,1,15.0,78,-0.2746173245688555,501,0,1,1,166
1062,2007.0,1,23.0,13,-0.3716018027723594,94,0,0,0,190
55921,2006.0,1,60.0,45,-0.15413280050951397,1033,0,0,2,177
109386,1997.0,1,48.0,83,-0.3465168431360145,917,0,0,0,164
51278,1999.0,1,30.0,69,0.14565848811732313,813,1,0,2,153
74609,2009.0,-1,15.0,165,-0.372803127528436,900,2,0,3,169
19785,2013.0,0,42.0,71,-0.3575323881676989,859,0,0,0,175
22181,1993.0,0,24.0,22,-0.17038593594491136,627,2,1,2,162
108985,1998.0,1,22.0,156,-0.0829345958540105,942,-1,0,1,195
80910,1999.0,-1,42.0,111,-0.14646426684456648,1047,0,1,0,172
76228,1999.4212743832472,1,51.0,117,-0.37682594204945996,800,-1,1,1,182
29396,1980.0,1,65.0,105,0.026026951017991164,1079,0,0,1,178
27474,2008.0,1,17.0,23,-0.37751055801083794,935,1,0,3,214
40941,1998.0,1,45.0,104,0.04377594449908234,758,0,1,0,178
10775,1989.0,-1,22.0,23,-0.21555435527753405,1130,0,0,3,197
68470,2003.0,1,66.0,64,-0.23523010668786928,979,0,1,0,190
12429,2005.0,1,31.0,112,-0.35335372611075144,1019,2,1,1,186
64226,2000.0,-1,34.0,95,-0.3554085016587898,863,2,1,2,151
64118,1982.0,1,26.0,164,0.0472064456172068,946,0,0,2,172
10978,1991.0,-1,30.0,82,-0.20107027490764867,834,1,0,0,205
45137,1981.0,1,33.0,21,0.18451972056456775,625,0,0,0,165
46167,2003.0,1,43.0,116,0.005956942448325787,865,-1,0,2,198
63896,1987.0,-1,51.0,118,-0.17615786075750473,1005,-1,1,3,163
96495,1988.0,0,73.0,79,-0.15394587623279626,980,-1,1,0,144
21514,2012.0,1,30.0,64,0.09276494762159027,681,1,0,0,142
85811,1983.0,-1,37.0,128,0.18267691621866342,813,0,1,0,198
62324,1999.0,1,35.0,76,0.6749092988021159,1125,-1,0,0,173
37451,2002.0,-1,16.0,25,-0.14260240201093963,766,0,0,1,208
66063,1982.0,-1,31.0,95,-0.37600959781367044,917,-1,0,1,172
89366,1986.0,1,40.0,63,-0.13662453581159026,814,-1,0,1,154
39895,2007.0,-1,28.0,35,0.33525953903090494,986,1,0,1,182
87604,2010.0,1,42.0,141,-0.3443178158508566,809,0,1,0,199
77838,1994.0,1,17.0,80,-0.3003381978116023,1128,-1,0,1,156
10744,1996.0,-1,64.0,68,0.44106007114898316,659,1,0,0,165
61320,1992.0,1,20.0,12,-0.3483846944073351,1045,0,0,2,169
79702,2002.0,1,63.0,64,-0.3453860208366652,958,-1,0,1,174
20383,1990.0,-1,31.0,104,-0.35758712033805296,883,0,0,0,190
97643,2001.0,-1,22.0,22,-0.1792145133221938,1155,0,1,3,179
104515,1992.0,-1,37.0,132,0.7449149915086337,939,-1,1,0,205
97967,2010.0,1,44.0,148,-0.014842673782076444,934,0,1,0,174
77003,2007.0,1,66.0,113,-0.025654596586765603,858,0,0,1,163
89127,2005.0,1,60.0,125,-0.3766728775052494,817,1,0,1,214
75886,2014.0,-1,24.0,64,0.056529004023532295,78,0,1,2,161
12044,1990.0,1,32.0,148,-0.2541767142694198,625,2,1,0,216
103902,2009.0,-1,24.0,86,0.19628203503921865,867,1,0,0,169
23996,1999.0,1,48.0,112,-0.3119108050178226,1097,-1,0,3,205
76322,1992.0,-1,46.0,23,-0.374608825318168,788,0,1,2,188
8230,1996.0,0,25.0,51,-0.06747461305679495,906,0,1,0,165
93495,1982.0,1,24.0,8,-0.35369835325120125,695,-1,0,-1,146
103476,2003.0,0,67.0,109,-0.3834341558717854,581,0,0,1,168
89319,2019.0,1,30.0,18,0.3605713124918527,1144,1,1,2,177
103585,2016.0,1,32.0,68,-0.14025680382890132,1001,-1,1,2,229
74106,1988.0,1,52.0,165,0.05101682510414465,1037,1,0,0,184
110490,2019.0,1,20.0,80,0.2556251588296406,1173,1,1,2,185
73198,2013.0,-1,30.0,7,-0.32949096366833003,1140,1,0,1,154
58428,1999.4212743832472,0,17.0,21,0.050657819173178145,886,-1,1,3,151
34524,1994.0,-1,65.0,64,0.19558999776660618,1068,-1,0,0,198
59478,2000.0,-1,32.0,38,0.4187474350906574,867,-1,0,0,152
108193,1980.0,1,37.0,127,-0.29093493264560216,683,0,1,2,200
94081,1985.0,1,42.0,78,-0.347572524659115,820,-1,1,0,180
88725,2016.0,0,73.0,109,-0.30271765572614784,875,-1,0,0,149
73951,1980.0,0,24.0,141,-0.3840464140486275,1306,-1,1,1,158
93921,2006.0,-1,24.0,135,-0.20084949089842377,694,0,1,-1,159
61049,2013.0,1,42.0,15,0.42199054810011205,806,-1,0,0,196
25828,2004.0,1,20.0,156,-0.12571381680109248,1071,1,1,2,204
84944,1981.0,0,37.0,83,0.20696825938487431,1144,-1,0,1,156
7247,2017.0,-1,42.0,43,-0.3620542858692396,751,0,0,3,197
98767,2008.0,-1,51.0,28,-0.3524812582087514,1029,-1,1,1,175
61821,1992.0,-1,26.0,156,-0.3533175472184835,952,-1,0,2,210
57735,1981.0,-1,51.0,138,-0.018029663125320512,1198,1,1,0,199
6154,2002.0,-1,45.0,83,-0.3701124383739957,689,1,0,3,164
8347,1981.0,1,29.0,83,-0.3578682025010577,910,-1,1,2,202
57345,2009.0,-1,55.0,116,0.03605175099987648,831,1,1,2,160
58970,1991.0,-1,33.0,138,-0.3477228062116126,759,-1,1,0,181
15027,2008.0,1,14.0,12,0.2817801787796027,1113,-1,1,1,168
19994,2017.0,0,34.0,21,-0.354618595844273,558,0,0,2,175
15734,2010.0,-1,20.0,148,0.16778651905869188,954,-1,1,3,184
94617,1980.0,1,35.0,80,-0.3856967281343883,1158,1,1,1,155
91308,2000.0,-1,52.0,153,-0.32260676983447345,867,-1,0,3,156
59425,2006.0,1,18.0,7,0.3556050637801493,1030,1,1,1,202
12897,2007.0,1,41.0,158,-0.03456202539591406,832,1,0,0,172
26955,2015.0,0,31.0,92,0.10649947555679622,909,0,0,2,115
60684,2005.0,-1,15.0,109,0.029053454505790253,772,0,1,2,200
39080,2001.0,1,66.0,135,-0.346918057774627,873,0,1,0,193
6329,1987.0,-1,79.0,77,-0.3631595974112205,430,-1,0,0,169
62903,2014.0,1,15.0,135,0.010204715466144033,713,0,1,1,213
49916,2017.0,0,79.0,78,-0.35186018722481843,970,1,1,0,172
55208,2004.0,1,57.0,156,0.5560101523552337,774,0,0,2,208
25197,2011.0,-1,15.0,112,-0.14613912064610715,1083,0,1,1,163
111787,2016.0,1,19.0,23,0.24568477626304713,888,-1,1,3,179
35640,1995.0,-1,61.0,45,-0.34700618584553605,778,2,1,2,184
31156,2006.0,0,41.0,12,-0.25512988893109445,1241,-1,1,1,174
29104,2004.0,1,35.0,144,-0.37815389292847434,1038,-1,1,-1,161
110429,2006.0,1,24.0,78,-0.3718165569662063,1138,1,1,3,184
92767,2009.0,1,26.0,111,1.1632320418608697,870,-1,0,0,180
49048,1992.0,1,15.0,109,-0.1999784144922802,229,0,1,2,229
111775,1995.0,0,31.0,60,0.4102750806526286,1128,0,0,2,150
109287,2001.0,-1,49.0,80,-0.317470758628282,892,0,1,2,161
38412,2000.0,0,41.0,34,0.37666442590375726,1086,1,0,1,152
84461,1996.0,0,41.0,141,0.18292413864916102,1172,-1,0,0,149
56046,2003.0,0,20.0,150,-0.33174054863627267,657,-1,0,0,152
71108,2001.0,1,37.0,69,-0.385450433367795,757,1,0,1,172
47889,1982.0,-1,30.0,105,-0.2718519584701186,734,2,0,-1,165
90168,2013.0,-1,26.0,105,0.4829125558556632,749,0,0,1,179
37941,1983.0,1,61.0,41,0.02835631508170412,1255,0,1,0,187
48576,2007.0,1,20.0,63,0.08191127994120732,926,0,0,0,175
43909,2007.0,1,47.0,7,-0.05918315308010583,863,0,0,1,154
60819,1989.0,1,21.0,125,-0.11219589838754204,1314,0,0,-1,186
43574,2000.0,-1,21.0,17,-0.3480159480053734,947,1,1,2,208
93457,2008.0,-1,22.0,104,0.2943936248864546,798,1,0,-1,167
68853,1991.0,-1,18.0,7,-0.2851996505572289,1131,1,1,2,158
67433,2016.0,1,28.0,90,-0.3678192532025507,1252,1,1,0,168
32833,1981.0,-1,30.0,132,-0.3671856587559096,1307,1,0,2,186
92199,2000.0,0,44.0,68,-0.013107478449071633,821,2,1,0,153
24581,2009.0,1,39.0,83,-0.06642403368516814,719,0,0,0,182
12998,1981.0,1,40.0,73,-0.029292894419454655,940,0,0,2,151
34335,1982.0,1,17.0,21,0.22731192880631002,1028,1,0,1,171
96540,1996.0,1,36.0,128,-0.0064691155498562206,799,0,1,0,173
82842,2014.0,1,23.0,125,-0.3479468370445026,982,2,1,0,203
59461,1985.0,-1,27.0,144,-0.02370789388357897,1105,-1,1,0,189
71918,1988.0,-1,47.0,15,0.12220389779279646,895,0,1,1,157
26342,2013.0,1,22.0,13,0.41073566578111664,972,2,1,1,138
3479,1993.0,-1,32.0,109,0.0521096131834174,1136,-1,1,2,189
21126,1982.0,-1,25.0,125,-0.3426252930574499,870,0,0,0,191
86831,1996.0,-1,28.0,33,0.09230992847652805,762,1,0,0,178
56587,2017.0,-1,62.0,38,-0.36233768719200515,1190,0,0,0,174
24815,2011.0,-1,65.0,53,0.10976067801238479,1004,0,1,3,152
9120,1989.0,1,17.0,5,-0.3592021831954501,1036,1,1,2,184
89832,2009.0,-1,19.0,23,-0.3409044765149618,1060,0,0,0,207
102569,1992.0,1,19.0,60,-0.23228245463193622,835,1,0,1,178
77143,2005.0,1,47.0,12,0.5450994333447359,1058,0,0,4,201
101602,1980.0,0,17.0,79,1.3840308937082222,1030,1,0,0,168
56937,1985.0,1,33.0,125,0.3939843748291068,766,0,0,1,178
77847,2014.0,0,70.0,80,0.3641734314322738,136,1,0,2,165
31158,2014.0,-1,53.0,158,-0.3628632087937947,871,-1,0,2,167
31797,1983.0,0,52.0,55,-0.09871183970649877,1016,0,0,1,162
88066,2000.0,1,39.0,92,0.23101655460815695,776,0,0,0,220
56523,1991.0,1,22.0,12,-0.3857421836656993,1035,2,1,1,180
6130,1987.0,0,79.0,65,0.25197619286205203,985,0,1,2,161
69124,2010.0,-1,47.0,51,-0.3759024526327231,913,0,0,1,157
16012,2002.0,1,19.0,80,-0.208184065557821,900,1,0,2,177
51019,1999.4212743832472,0,40.0,148,0.10933673560811684,956,1,0,2,162
92453,1991.0,-1,39.0,128,-0.05770260148883308,-1,1,1,0,183
49778,2008.0,1,40.0,17,-0.3657941628994502,923,0,0,0,158
26990,2016.0,0,27.0,82,-0.24660975980199384,796,2,1,3,151
9579,2017.0,0,54.0,64,0.5383209931959703,865,1,1,2,147
19832,1987.0,1,38.0,57,-0.23845281109142913,1013,-1,1,3,179
52978,1980.0,1,62.0,54,-0.2857854703127983,784,1,1,3,160
4370,2006.0,-1,26.0,110,-0.36230707428316306,897,1,1,1,160
80849,2010.0,1,73.0,83,0.27760708270608114,884,-1,1,3,182
43957,2002.0,0,30.0,65,0.06419104404114964,1337,0,1,-1,149
93783,1981.0,-1,23.0,51,0.00671345236228752,1088,1,0,1,190
62004,2004.0,-1,21.0,144,-0.3618692169203305,1294,0,1,0,196
26305,1989.0,0,36.0,77,-0.3803385414231155,853,0,0,2,172
48276,1988.0,1,50.0,156,-0.014890448473148216,707,-1,0,0,201
71841,1987.0,1,33.0,113,-0.3802355707297375,1216,-1,1,0,190
70477,2004.0,-1,35.0,13,-0.3753328669954791,1161,-1,0,0,169
1159,2009.0,-1,42.0,106,-0.006098977652038033,952,0,1,1,151
49064,2011.0,-1,24.0,80,0.09579748092476735,1201,1,0,3,199
109884,2005.0,1,30.0,12,-0.3483128004547514,856,0,1,1,184
66243,1996.0,0,39.0,13,-0.1313827709203079,710,-1,0,0,167
35985,2003.0,1,28.0,45,-0.2073997257267301,1075,0,1,1,158
44014,1981.0,1,48.0,80,-0.35126091634263656,1018,1,1,2,210
39000,1988.0,-1,50.0,125,0.09307988951710224,953,0,0,0,152
102982,2013.0,-1,33.0,164,0.04198462549986701,1210,1,1,2,170
4545,2012.0,0,45.0,110,0.3339482861021681,996,0,1,1,128
47964,1983.0,-1,41.0,77,-0.38650101273942183,852,-1,0,1,162
24940,1987.0,-1,21.0,125,-0.38050412943003414,813,-1,0,3,204
53324,1999.0,1,15.0,116,-0.23904605215823296,988,1,1,1,167
40402,2005.0,-1,17.0,144,0.04276479084338855,898,0,1,2,169
55416,1980.0,-1,36.0,7,0.37650069322464724,833,0,0,0,194
43220,1999.0,0,20.0,153,-0.027651393140784773,718,-1,1,0,191
77625,1994.0,-1,58.0,34,-0.19145457470756239,1013,0,1,0,170
